229^Румяна Soft Blush, тон №2^66^^^^^^^^1000^В819 - №2^^catalog/lico/rumjana-i-hailaitery/565/565-Rumjana-Soft-Blush-ton-No2-1.jpg^yes^690^0^^^^10^г^0^0^0^см^^^<p> Румяна обладают нежной невесомой текстурой и покрывают кожу шелковистым слоем. Они обеспечивают матовый эффект и хорошую стойкость в течение длительного времени. </p> <p> Наносятся легкими движениями, ложатся естественно, румянец выглядит абсолютно натуральным. </p>^^^^7^0^0:^^^1^false^1
230^Румяна Soft Blush, тон №3^66^^^^^^^^1000^В819 - №3^^catalog/lico/rumjana-i-hailaitery/565/565-Rumjana-Soft-Blush-ton-No3-1.jpg^yes^690^0^^^^10^г^0^0^0^см^^^<p> Румяна обладают нежной невесомой текстурой и покрывают кожу шелковистым слоем. Они обеспечивают матовый эффект и хорошую стойкость в течение длительного времени. </p> <p> Наносятся легкими движениями, ложатся естественно, румянец выглядит абсолютно натуральным. </p>^^^^7^0^0:^^^1^false^1
231^Румяна Soft Blush, тон №4^66^^^^^^^^1000^В819 - №4^^catalog/lico/rumjana-i-hailaitery/565/565-Rumjana-Soft-Blush-ton-No4-1.jpg^yes^690^0^^^^10^г^0^0^0^см^^^<p> Румяна обладают нежной невесомой текстурой и покрывают кожу шелковистым слоем. Они обеспечивают матовый эффект и хорошую стойкость в течение длительного времени. </p> <p> Наносятся легкими движениями, ложатся естественно, румянец выглядит абсолютно натуральным. </p>^^^^7^0^0:^^^1^false^1
232^Палетка румян Cheek Tonick Collection^66^^^^^^^^1000^В955^^catalog/lico/rumjana-i-hailaitery/570/570-Paletka-rumjan-Cheek-Tonick-Collection-1.jpg^yes^2120^0^^^^19,5^г^0^0^0^см^^^<p> Палетка румян 6 тонов для любого макияжа, цвета кожи, волос. Румяна равномерно распределяются. Минеральная слюда с перламутровым шиммером усиливает мягкость продукта и дает подсвечивающий эффект. Содержат антиоксиданты, эмоленты, витамин Е. </p> <p> Отличный выбор для поиска своего образа. </p>^^^^7^0^0:^^^1^false^1
233^Румяна Natural Glow, тон №1^66^^^^^^^^1000^В926 - №1^^catalog/lico/rumjana-i-hailaitery/713/713-Rumjana-Natural-Glow-ton-No1-1.jpg^yes^810^0^^^^4,5^г^0^0^0^см^^^<p> Румяна легко наносятся и прекрасно растушевываются. Позволяют освежить цвет лица , а также изящно подчеркнуть скулы. </p> <p> Витамин Е увлажняет кожу и способствует выработке коллагена. Подходят для всех типов кожи и экономично расходуются. Кисть в комплекте. </p>^^^^7^0^0:^^^1^false^1
234^Румяна Natural Glow, тон №2^66^^^^^^^^1000^В926 - №2^^catalog/lico/rumjana-i-hailaitery/713/713-Rumjana-Natural-Glow-ton-No2-1.jpg^yes^810^0^^^^4,5^г^0^0^0^см^^^<p> Румяна легко наносятся и прекрасно растушевываются. Позволяют освежить цвет лица , а также изящно подчеркнуть скулы. </p> <p> Витамин Е увлажняет кожу и способствует выработке коллагена. Подходят для всех типов кожи и экономично расходуются. Кисть в комплекте. </p>^^^^7^0^0:^^^1^false^1
235^Румяна Natural Glow, тон №3^66^^^^^^^^1000^В926 - №3^^catalog/lico/rumjana-i-hailaitery/713/713-Rumjana-Natural-Glow-ton-No3-1.jpg^yes^810^0^^^^4,5^г^0^0^0^см^^^<p> Румяна легко наносятся и прекрасно растушевываются. Позволяют освежить цвет лица , а также изящно подчеркнуть скулы. </p> <p> Витамин Е увлажняет кожу и способствует выработке коллагена. Подходят для всех типов кожи и экономично расходуются. Кисть в комплекте. </p>^^^^7^0^0:^^^1^false^1
236^Румяна Natural Glow, тон №4^66^^^^^^^^1000^В926 - №4^^catalog/lico/rumjana-i-hailaitery/713/713-Rumjana-Natural-Glow-ton-No4-1.jpg^yes^810^0^^^^4,5^г^0^0^0^см^^^<p> Румяна легко наносятся и прекрасно растушевываются. Позволяют освежить цвет лица , а также изящно подчеркнуть скулы. </p> <p> Витамин Е увлажняет кожу и способствует выработке коллагена. Подходят для всех типов кожи и экономично расходуются. Кисть в комплекте. </p>^^^^7^0^0:^^^1^false^1
237^Румяна Natural Glow, тон №5^66^^^^^^^^1000^В926 - №5^^catalog/lico/rumjana-i-hailaitery/713/713-Rumjana-Natural-Glow-ton-No5-1.jpg^yes^810^0^^^^4,5^г^0^0^0^см^^^<p> Румяна легко наносятся и прекрасно растушевываются. Позволяют освежить цвет лица , а также изящно подчеркнуть скулы. </p> <p> Витамин Е увлажняет кожу и способствует выработке коллагена. Подходят для всех типов кожи и экономично расходуются. Кисть в комплекте. </p>^^^^7^0^0:^^^1^false^1
238^Румяна Natural Glow, тон №6^66^^^^^^^^1000^В926 - №6^^catalog/lico/rumjana-i-hailaitery/713/713-Rumjana-Natural-Glow-ton-No6-1.jpg^yes^810^0^^^^4,5^г^0^0^0^см^^^<p> Румяна легко наносятся и прекрасно растушевываются. Позволяют освежить цвет лица , а также изящно подчеркнуть скулы. </p> <p> Витамин Е увлажняет кожу и способствует выработке коллагена. Подходят для всех типов кожи и экономично расходуются. Кисть в комплекте. </p>^^^^7^0^0:^^^1^false^1
239^Подводка для глаз Deep Eyeliner E10D^72^^^^^^^^1000^E 10D^^catalog/glaza/podvodka-dlja-glaz/408/408-Podvodka-dlja-glaz-Deep-Eyeliner-E10D-1.jpg^yes^1120^0^^^^5,1^мл^0^0^0^см^^^<p> Устойчивая формула и глубокий цвет создают интенсивный и графичный макияж. Эта подводка для глаз идеально наносится благодаря удобной кисточке, устойчива к влаге. Индивидуальная упаковка. </p>^^^^7^0^0:^^^1^false^1
240^Подводка-маркер Precision Line ES834^72^^^^^^^^1000^ES 834^^catalog/glaza/podvodka-dlja-glaz/417/417-Podvodka-marker-Precision-Line-ES834-1.jpg^yes^810^0^^^^1^г^0^0^0^см^^^<p> С помощью подводки делаем модные стрелки: яркие клубные или тонкие, кокетливые! Аппликатор позволяет получить четкую, интенсивного цвета линию, остающуюся идеальной в течение дня. </p>^^^^7^0^0:^^^1^false^1
241^Зеркало складное^80^^^^^^^^1000^MIR02^^catalog/aksessuary/zerkalo/523/523-Zerkalo-skladnoe-1.jpg^yes^1150^0^^^^^^0^0^0^см^^^^^^^7^0^0:^^^1^false^1
242^Набор аппликаторов Clean AP820^79^^^^^^^^1000^AP820^^catalog/aksessuary/applikatory/522/522-Nabor-applikatorov-Clean-AP820-1.jpg^yes^530^0^^^^^^0^0^0^см^^^<p> Набор включает аппликаторы разной формы, что помогает точно и аккуратно создать безупречный макияж любой сложности. Особенность упаковки позволяет легко комбинировать количество и виды аппликаторов, сохраняя их гигиеничность. </p>^^^^7^0^0:^^^1^false^1
243^Помада «Repair Lip Care» увлажняющая, L248 цвет №1^67^^^^^^^^1000^L248 - №1^^catalog/guby/pomada/283/283-Pomada-Repair-Lip-Care-uvlazhnjausczaja-L248-cvet-No1-1.jpg^yes^980^0^^^^4^г^0^0^0^см^^^Регенерирующая помада с питательными маслами и витаминами! Масло авокадо устраняет сухость и смягчает кожу губ. Масло камелии японской обеспечивает глубокое увлажнение и тонизирует. Масло миндаля и макадамии омолаживает кожу губ и способствует её восстановлению. Чистейшие пигменты обеспечивают великолепный цвет мгновенно!^^^^7^0^0:^^^1^false^1
244^Помада «Repair Lip Care» увлажняющая, L248 цвет №2^67^^^^^^^^1000^L248 - №2^^catalog/guby/pomada/283/283-Pomada-Repair-Lip-Care-uvlazhnjausczaja-L248-cvet-No2-1.jpg^yes^980^0^^^^4^г^0^0^0^см^^^Регенерирующая помада с питательными маслами и витаминами! Масло авокадо устраняет сухость и смягчает кожу губ. Масло камелии японской обеспечивает глубокое увлажнение и тонизирует. Масло миндаля и макадамии омолаживает кожу губ и способствует её восстановлению. Чистейшие пигменты обеспечивают великолепный цвет мгновенно!^^^^7^0^0:^^^1^false^1
245^Помада «Repair Lip Care» увлажняющая, L248 цвет №3^67^^^^^^^^1000^L248 - №3^^catalog/guby/pomada/283/283-Pomada-Repair-Lip-Care-uvlazhnjausczaja-L248-cvet-No3-1.jpg^yes^980^0^^^^4^г^0^0^0^см^^^Регенерирующая помада с питательными маслами и витаминами! Масло авокадо устраняет сухость и смягчает кожу губ. Масло камелии японской обеспечивает глубокое увлажнение и тонизирует. Масло миндаля и макадамии омолаживает кожу губ и способствует её восстановлению. Чистейшие пигменты обеспечивают великолепный цвет мгновенно!^^^^7^0^0:^^^1^false^1
246^Помада «Repair Lip Care» увлажняющая, L248 цвет №4^67^^^^^^^^1000^L248 - №4^^catalog/guby/pomada/283/283-Pomada-Repair-Lip-Care-uvlazhnjausczaja-L248-cvet-No4-1.jpg^yes^980^0^^^^4^г^0^0^0^см^^^Регенерирующая помада с питательными маслами и витаминами! Масло авокадо устраняет сухость и смягчает кожу губ. Масло камелии японской обеспечивает глубокое увлажнение и тонизирует. Масло миндаля и макадамии омолаживает кожу губ и способствует её восстановлению. Чистейшие пигменты обеспечивают великолепный цвет мгновенно!^^^^7^0^0:^^^1^false^1
247^Помада «Repair Lip Care» увлажняющая, L248 цвет №5^67^^^^^^^^1000^L248 - №5^^catalog/guby/pomada/283/283-Pomada-Repair-Lip-Care-uvlazhnjausczaja-L248-cvet-No5-1.jpg^yes^980^0^^^^4^г^0^0^0^см^^^Регенерирующая помада с питательными маслами и витаминами! Масло авокадо устраняет сухость и смягчает кожу губ. Масло камелии японской обеспечивает глубокое увлажнение и тонизирует. Масло миндаля и макадамии омолаживает кожу губ и способствует её восстановлению. Чистейшие пигменты обеспечивают великолепный цвет мгновенно!^^^^7^0^0:^^^1^false^1
248^Помада «Repair Lip Care» увлажняющая, L248 цвет №6^67^^^^^^^^1000^L248 - №6^^catalog/guby/pomada/283/283-Pomada-Repair-Lip-Care-uvlazhnjausczaja-L248-cvet-No6-1.jpg^yes^980^0^^^^4^г^0^0^0^см^^^Регенерирующая помада с питательными маслами и витаминами! Масло авокадо устраняет сухость и смягчает кожу губ. Масло камелии японской обеспечивает глубокое увлажнение и тонизирует. Масло миндаля и макадамии омолаживает кожу губ и способствует её восстановлению. Чистейшие пигменты обеспечивают великолепный цвет мгновенно!^^^^7^0^0:^^^1^false^1
249^Juicy Lip Balm, LG19 вкус Orange^68^^^^^^^^1000^LG 19 - Orange^^catalog/guby/balzam-dlja-gub/386/386-Juicy-Lip-Balm-LG19-vkus-Orange-1.jpg^yes^530^0^^^^3,8^г^0^0^0^см^^^<p> Бальзам заботится о нежной коже губ со вкусом, насыщает ее влагой, препятствует появлению сухости, интенсивно питает и избавляет от шелушений. Он образует идеальное покрытие и нежный блеск. Эффективные увлажняющие компоненты: воск карнауба и масло какао восстанавливают и защищают кожу губ. </p>^^^^7^0^0:^^^1^false^1
250^Juicy Lip Balm, LG19 вкус Lemon^68^^^^^^^^1000^LG 19 - Lemon^^catalog/guby/balzam-dlja-gub/386/386-Juicy-Lip-Balm-LG19-vkus-Lemon-1.jpg^yes^530^0^^^^3,8^г^0^0^0^см^^^<p> Бальзам заботится о нежной коже губ со вкусом, насыщает ее влагой, препятствует появлению сухости, интенсивно питает и избавляет от шелушений. Он образует идеальное покрытие и нежный блеск. Эффективные увлажняющие компоненты: воск карнауба и масло какао восстанавливают и защищают кожу губ. </p>^^^^7^0^0:^^^1^false^1
251^Juicy Lip Balm, LG19 вкус Vanila^68^^^^^^^^1000^LG 19 - Vanila^^catalog/guby/balzam-dlja-gub/386/386-Juicy-Lip-Balm-LG19-vkus-Vanila-1.jpg^yes^530^0^^^^3,8^г^0^0^0^см^^^<p> Бальзам заботится о нежной коже губ со вкусом, насыщает ее влагой, препятствует появлению сухости, интенсивно питает и избавляет от шелушений. Он образует идеальное покрытие и нежный блеск. Эффективные увлажняющие компоненты: воск карнауба и масло какао восстанавливают и защищают кожу губ. </p>^^^^7^0^0:^^^1^false^1
252^Juicy Lip Balm, LG19 вкус Peach^68^^^^^^^^1000^LG 19 - Peach^^catalog/guby/balzam-dlja-gub/386/386-Juicy-Lip-Balm-LG19-vkus-Peach-1.jpg^yes^530^0^^^^3,8^г^0^0^0^см^^^<p> Бальзам заботится о нежной коже губ со вкусом, насыщает ее влагой, препятствует появлению сухости, интенсивно питает и избавляет от шелушений. Он образует идеальное покрытие и нежный блеск. Эффективные увлажняющие компоненты: воск карнауба и масло какао восстанавливают и защищают кожу губ. </p>^^^^7^0^0:^^^1^false^1
253^Juicy Lip Balm, LG19 вкус Melon^68^^^^^^^^1000^LG 19 - Melon^^catalog/guby/balzam-dlja-gub/386/386-Juicy-Lip-Balm-LG19-vkus-Melon-1.jpg^yes^530^0^^^^3,8^г^0^0^0^см^^^<p> Бальзам заботится о нежной коже губ со вкусом, насыщает ее влагой, препятствует появлению сухости, интенсивно питает и избавляет от шелушений. Он образует идеальное покрытие и нежный блеск. Эффективные увлажняющие компоненты: воск карнауба и масло какао восстанавливают и защищают кожу губ. </p>^^^^7^0^0:^^^1^false^1
254^Juicy Lip Balm, LG19 вкус Mulberry^68^^^^^^^^1000^LG 19 - Mulberry^^catalog/guby/balzam-dlja-gub/386/386-Juicy-Lip-Balm-LG19-vkus-Mulberry-1.jpg^yes^530^0^^^^3,8^г^0^0^0^см^^^<p> Бальзам заботится о нежной коже губ со вкусом, насыщает ее влагой, препятствует появлению сухости, интенсивно питает и избавляет от шелушений. Он образует идеальное покрытие и нежный блеск. Эффективные увлажняющие компоненты: воск карнауба и масло какао восстанавливают и защищают кожу губ. </p>^^^^7^0^0:^^^1^false^1
255^Juicy Lip Balm, LG19 вкус Watermelon^68^^^^^^^^1000^LG 19 - Watermelon^^catalog/guby/balzam-dlja-gub/386/386-Juicy-Lip-Balm-LG19-vkus-Watermelon-1.jpg^yes^530^0^^^^3,8^г^0^0^0^см^^^<p> Бальзам заботится о нежной коже губ со вкусом, насыщает ее влагой, препятствует появлению сухости, интенсивно питает и избавляет от шелушений. Он образует идеальное покрытие и нежный блеск. Эффективные увлажняющие компоненты: воск карнауба и масло какао восстанавливают и защищают кожу губ. </p>^^^^7^0^0:^^^1^false^1
256^Juicy Lip Balm, LG19 вкус Strawberry^68^^^^^^^^1000^LG 19 - Strawberry^^catalog/guby/balzam-dlja-gub/386/386-Juicy-Lip-Balm-LG19-vkus-Strawberry-1.jpg^yes^530^0^^^^3,8^г^0^0^0^см^^^<p> Бальзам заботится о нежной коже губ со вкусом, насыщает ее влагой, препятствует появлению сухости, интенсивно питает и избавляет от шелушений. Он образует идеальное покрытие и нежный блеск. Эффективные увлажняющие компоненты: воск карнауба и масло какао восстанавливают и защищают кожу губ. </p>^^^^7^0^0:^^^1^false^1
257^Помада увлажняющая Silky Perfection Lipstick, L240 цвет №501^67^^^^^^^^1000^L240 - №501^^catalog/guby/pomada/583/583-Pomada-uvlazhnjausczaja-Silky-Perfection-Lipstick-L240-cvet-No501-1.jpg^yes^980^0^^^^4^г^0^0^0^см^^^<p> Увлажняющая кремовая помада имеет уникальный ухаживающий состав. Питательные масла семян камелии японской и шиповника оказывают укрепляющее и регенерирующее воздействие, витамин Е и сквалан успокаивают чувствительную кожу губ, разглаживая её. </p> <p> Превосходно ложится, придавая губам равномерный интенсивный цвет и изысканную бархатистость. </p>^^^^7^0^0:^^^1^false^1
258^Помада увлажняющая Silky Perfection Lipstick, L240 цвет №502^67^^^^^^^^1000^L240 - №502^^catalog/guby/pomada/583/583-Pomada-uvlazhnjausczaja-Silky-Perfection-Lipstick-L240-cvet-No502-1.jpg^yes^980^0^^^^4^г^0^0^0^см^^^<p> Увлажняющая кремовая помада имеет уникальный ухаживающий состав. Питательные масла семян камелии японской и шиповника оказывают укрепляющее и регенерирующее воздействие, витамин Е и сквалан успокаивают чувствительную кожу губ, разглаживая её. </p> <p> Превосходно ложится, придавая губам равномерный интенсивный цвет и изысканную бархатистость. </p>^^^^7^0^0:^^^1^false^1
259^Помада увлажняющая Silky Perfection Lipstick, L240 цвет №503^67^^^^^^^^1000^L240 - №503^^catalog/guby/pomada/583/583-Pomada-uvlazhnjausczaja-Silky-Perfection-Lipstick-L240-cvet-No503-1.jpg^yes^980^0^^^^4^г^0^0^0^см^^^<p> Увлажняющая кремовая помада имеет уникальный ухаживающий состав. Питательные масла семян камелии японской и шиповника оказывают укрепляющее и регенерирующее воздействие, витамин Е и сквалан успокаивают чувствительную кожу губ, разглаживая её. </p> <p> Превосходно ложится, придавая губам равномерный интенсивный цвет и изысканную бархатистость. </p>^^^^7^0^0:^^^1^false^1
260^Помада увлажняющая Silky Perfection Lipstick, L240 цвет №504^67^^^^^^^^1000^L240 - №504^^catalog/guby/pomada/583/583-Pomada-uvlazhnjausczaja-Silky-Perfection-Lipstick-L240-cvet-No504-1.jpg^yes^980^0^^^^4^г^0^0^0^см^^^<p> Увлажняющая кремовая помада имеет уникальный ухаживающий состав. Питательные масла семян камелии японской и шиповника оказывают укрепляющее и регенерирующее воздействие, витамин Е и сквалан успокаивают чувствительную кожу губ, разглаживая её. </p> <p> Превосходно ложится, придавая губам равномерный интенсивный цвет и изысканную бархатистость. </p>^^^^7^0^0:^^^1^false^1
261^Помада увлажняющая Silky Perfection Lipstick, L240 цвет №505^67^^^^^^^^1000^L240 - №505^^catalog/guby/pomada/583/583-Pomada-uvlazhnjausczaja-Silky-Perfection-Lipstick-L240-cvet-No505-1.jpg^yes^980^0^^^^4^г^0^0^0^см^^^<p> Увлажняющая кремовая помада имеет уникальный ухаживающий состав. Питательные масла семян камелии японской и шиповника оказывают укрепляющее и регенерирующее воздействие, витамин Е и сквалан успокаивают чувствительную кожу губ, разглаживая её. </p> <p> Превосходно ложится, придавая губам равномерный интенсивный цвет и изысканную бархатистость. </p>^^^^7^0^0:^^^1^false^1
262^Помада увлажняющая Silky Perfection Lipstick, L240 цвет №506^67^^^^^^^^1000^L240 - №506^^catalog/guby/pomada/583/583-Pomada-uvlazhnjausczaja-Silky-Perfection-Lipstick-L240-cvet-No506-1.jpg^yes^980^0^^^^4^г^0^0^0^см^^^<p> Увлажняющая кремовая помада имеет уникальный ухаживающий состав. Питательные масла семян камелии японской и шиповника оказывают укрепляющее и регенерирующее воздействие, витамин Е и сквалан успокаивают чувствительную кожу губ, разглаживая её. </p> <p> Превосходно ложится, придавая губам равномерный интенсивный цвет и изысканную бархатистость. </p>^^^^7^0^0:^^^1^false^1
263^Помада увлажняющая Silky Perfection Lipstick, L240 цвет №507^67^^^^^^^^1000^L240 - №507^^catalog/guby/pomada/583/583-Pomada-uvlazhnjausczaja-Silky-Perfection-Lipstick-L240-cvet-No507-1.jpg^yes^980^0^^^^4^г^0^0^0^см^^^<p> Увлажняющая кремовая помада имеет уникальный ухаживающий состав. Питательные масла семян камелии японской и шиповника оказывают укрепляющее и регенерирующее воздействие, витамин Е и сквалан успокаивают чувствительную кожу губ, разглаживая её. </p> <p> Превосходно ложится, придавая губам равномерный интенсивный цвет и изысканную бархатистость. </p>^^^^7^0^0:^^^1^false^1
264^Помада увлажняющая Silky Perfection Lipstick, L240 цвет №508^67^^^^^^^^1000^L240 - №508^^catalog/guby/pomada/583/583-Pomada-uvlazhnjausczaja-Silky-Perfection-Lipstick-L240-cvet-No508-1.jpg^yes^980^0^^^^4^г^0^0^0^см^^^<p> Увлажняющая кремовая помада имеет уникальный ухаживающий состав. Питательные масла семян камелии японской и шиповника оказывают укрепляющее и регенерирующее воздействие, витамин Е и сквалан успокаивают чувствительную кожу губ, разглаживая её. </p> <p> Превосходно ложится, придавая губам равномерный интенсивный цвет и изысканную бархатистость. </p>^^^^7^0^0:^^^1^false^1
265^Помада увлажняющая Silky Perfection Lipstick, L240 цвет №509^67^^^^^^^^1000^L240 - №509^^catalog/guby/pomada/583/583-Pomada-uvlazhnjausczaja-Silky-Perfection-Lipstick-L240-cvet-No509-1.jpg^yes^980^0^^^^4^г^0^0^0^см^^^<p> Увлажняющая кремовая помада имеет уникальный ухаживающий состав. Питательные масла семян камелии японской и шиповника оказывают укрепляющее и регенерирующее воздействие, витамин Е и сквалан успокаивают чувствительную кожу губ, разглаживая её. </p> <p> Превосходно ложится, придавая губам равномерный интенсивный цвет и изысканную бархатистость. </p>^^^^7^0^0:^^^1^false^1
266^Помада увлажняющая Silky Perfection Lipstick, L240 цвет №510^67^^^^^^^^1000^L240 - №510^^catalog/guby/pomada/583/583-Pomada-uvlazhnjausczaja-Silky-Perfection-Lipstick-L240-cvet-No510-1.jpg^yes^980^0^^^^4^г^0^0^0^см^^^<p> Увлажняющая кремовая помада имеет уникальный ухаживающий состав. Питательные масла семян камелии японской и шиповника оказывают укрепляющее и регенерирующее воздействие, витамин Е и сквалан успокаивают чувствительную кожу губ, разглаживая её. </p> <p> Превосходно ложится, придавая губам равномерный интенсивный цвет и изысканную бархатистость. </p>^^^^7^0^0:^^^1^false^1
267^Помада увлажняющая Silky Perfection Lipstick, L240 цвет №511^67^^^^^^^^1000^L240 - №511^^catalog/guby/pomada/583/583-Pomada-uvlazhnjausczaja-Silky-Perfection-Lipstick-L240-cvet-No511-1.jpg^yes^980^0^^^^4^г^0^0^0^см^^^<p> Увлажняющая кремовая помада имеет уникальный ухаживающий состав. Питательные масла семян камелии японской и шиповника оказывают укрепляющее и регенерирующее воздействие, витамин Е и сквалан успокаивают чувствительную кожу губ, разглаживая её. </p> <p> Превосходно ложится, придавая губам равномерный интенсивный цвет и изысканную бархатистость. </p>^^^^7^0^0:^^^1^false^1
268^Помада увлажняющая Silky Perfection Lipstick, L240 цвет №512^67^^^^^^^^1000^L240 - №512^^catalog/guby/pomada/583/583-Pomada-uvlazhnjausczaja-Silky-Perfection-Lipstick-L240-cvet-No512-1.jpg^yes^980^0^^^^4^г^0^0^0^см^^^<p> Увлажняющая кремовая помада имеет уникальный ухаживающий состав. Питательные масла семян камелии японской и шиповника оказывают укрепляющее и регенерирующее воздействие, витамин Е и сквалан успокаивают чувствительную кожу губ, разглаживая её. </p> <p> Превосходно ложится, придавая губам равномерный интенсивный цвет и изысканную бархатистость. </p>^^^^7^0^0:^^^1^false^1
269^Бальзам для губ My Kiss, LB62 вкус Watermelon^68^^^^^^^^1000^LB62 - Watermelon^^catalog/guby/balzam-dlja-gub/592/592-Balzam-dlja-gub-My-Kiss-LB62-vkus-Watermelon-1.jpg^yes^580^0^^^^4^г^0^0^0^см^^^<p> Увлажняющий уход для губ. Отлично защищает от обветривания и способствует быстрому восстановлению. Его нежная, комфортная текстура быстро наносится и прекрасно впитывается в кожу. Бальзам удобен для ежедневного применения. </p>^^^^7^0^0:^^^1^false^1
270^Бальзам для губ My Kiss, LB62 вкус Candy^68^^^^^^^^1000^LB62 - Candy^^catalog/guby/balzam-dlja-gub/592/592-Balzam-dlja-gub-My-Kiss-LB62-vkus-Candy-1.jpg^yes^580^0^^^^4^г^0^0^0^см^^^<p> Увлажняющий уход для губ. Отлично защищает от обветривания и способствует быстрому восстановлению. Его нежная, комфортная текстура быстро наносится и прекрасно впитывается в кожу. Бальзам удобен для ежедневного применения. </p>^^^^7^0^0:^^^1^false^1
271^Бальзам для губ My Kiss, LB62 вкус Strawberry^68^^^^^^^^1000^LB62 - Strawberry^^catalog/guby/balzam-dlja-gub/592/592-Balzam-dlja-gub-My-Kiss-LB62-vkus-Strawberry-1.jpg^yes^580^0^^^^4^г^0^0^0^см^^^<p> Увлажняющий уход для губ. Отлично защищает от обветривания и способствует быстрому восстановлению. Его нежная, комфортная текстура быстро наносится и прекрасно впитывается в кожу. Бальзам удобен для ежедневного применения. </p>^^^^7^0^0:^^^1^false^1
272^Бальзам для губ My Kiss, LB62 вкус Bubblegum^68^^^^^^^^1000^LB62 - Bubblegum^^catalog/guby/balzam-dlja-gub/592/592-Balzam-dlja-gub-My-Kiss-LB62-vkus-Bubblegum-1.jpg^yes^580^0^^^^4^г^0^0^0^см^^^<p> Увлажняющий уход для губ. Отлично защищает от обветривания и способствует быстрому восстановлению. Его нежная, комфортная текстура быстро наносится и прекрасно впитывается в кожу. Бальзам удобен для ежедневного применения. </p>^^^^7^0^0:^^^1^false^1
273^Бальзам для губ My Magic, LB71 вкус Grape^68^^^^^^^^1000^LB71 - Grape^^catalog/guby/balzam-dlja-gub/597/597-Balzam-dlja-gub-My-Magic-LB71-vkus-Grape-1.jpg^yes^530^0^^^^6^г^0^0^0^см^^^<p> Бальзам обладает успокаивающим и смягчающим эффектом, предотвращает появление воспалений и шелушений, увлажняет и питает кожу. Наносить отдельно или под губную помаду. </p>^^^^7^0^0:^^^1^false^1
274^Бальзам для губ My Magic, LB71 вкус Raspberry^68^^^^^^^^1000^LB71 - Raspberry^^catalog/guby/balzam-dlja-gub/597/597-Balzam-dlja-gub-My-Magic-LB71-vkus-Raspberry-1.jpg^yes^530^0^^^^6^г^0^0^0^см^^^<p> Бальзам обладает успокаивающим и смягчающим эффектом, предотвращает появление воспалений и шелушений, увлажняет и питает кожу. Наносить отдельно или под губную помаду. </p>^^^^7^0^0:^^^1^false^1
275^Бальзам для губ My Magic, LB71 вкус Banana^68^^^^^^^^1000^LB71 - Banana^^catalog/guby/balzam-dlja-gub/597/597-Balzam-dlja-gub-My-Magic-LB71-vkus-Banana-1.jpg^yes^530^0^^^^6^г^0^0^0^см^^^<p> Бальзам обладает успокаивающим и смягчающим эффектом, предотвращает появление воспалений и шелушений, увлажняет и питает кожу. Наносить отдельно или под губную помаду. </p>^^^^7^0^0:^^^1^false^1
276^Бальзам для губ My Magic, LB71 вкус Grapefruit^68^^^^^^^^1000^LB71 - Grapefruit^^catalog/guby/balzam-dlja-gub/597/597-Balzam-dlja-gub-My-Magic-LB71-vkus-Grapefruit-1.jpg^yes^530^0^^^^6^г^0^0^0^см^^^<p> Бальзам обладает успокаивающим и смягчающим эффектом, предотвращает появление воспалений и шелушений, увлажняет и питает кожу. Наносить отдельно или под губную помаду. </p>^^^^7^0^0:^^^1^false^1
277^Бальзам для губ My Doll, LB80 №1^68^^^^^^^^1000^LB80 - №1^^catalog/guby/balzam-dlja-gub/602/602-Balzam-dlja-gub-My-Doll-LB80-No1-1.jpg^yes^580^0^^^^3,8^г^0^0^0^см^^^<p> Бальзам обеспечивает приятную мягкость, питает и защищает губы от обветривания. Карнаубский войск и масло какао, входящие в состав, обладают смягчающими, увлажняющими и антисептическими свойствами. Имеет приятный, вкусный аромат. </p>^^^^7^0^0:^^^1^false^1
278^Бальзам для губ My Doll, LB80 №2^68^^^^^^^^1000^LB80 - №2^^catalog/guby/balzam-dlja-gub/602/602-Balzam-dlja-gub-My-Doll-LB80-No2-1.jpg^yes^580^0^^^^3,8^г^0^0^0^см^^^<p> Бальзам обеспечивает приятную мягкость, питает и защищает губы от обветривания. Карнаубский войск и масло какао, входящие в состав, обладают смягчающими, увлажняющими и антисептическими свойствами. Имеет приятный, вкусный аромат. </p>^^^^7^0^0:^^^1^false^1
279^Бальзам для губ My Doll, LB80 №3^68^^^^^^^^1000^LB80 - №3^^catalog/guby/balzam-dlja-gub/602/602-Balzam-dlja-gub-My-Doll-LB80-No3-1.jpg^yes^580^0^^^^3,8^г^0^0^0^см^^^<p> Бальзам обеспечивает приятную мягкость, питает и защищает губы от обветривания. Карнаубский войск и масло какао, входящие в состав, обладают смягчающими, увлажняющими и антисептическими свойствами. Имеет приятный, вкусный аромат. </p>^^^^7^0^0:^^^1^false^1
280^Бальзам для губ My Doll, LB80 №4^68^^^^^^^^1000^LB80 - №4^^catalog/guby/balzam-dlja-gub/602/602-Balzam-dlja-gub-My-Doll-LB80-No4-1.jpg^yes^580^0^^^^3,8^г^0^0^0^см^^^<p> Бальзам обеспечивает приятную мягкость, питает и защищает губы от обветривания. Карнаубский войск и масло какао, входящие в состав, обладают смягчающими, увлажняющими и антисептическими свойствами. Имеет приятный, вкусный аромат. </p>^^^^7^0^0:^^^1^false^1
